ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
AG2606C15500.SHF,20260119,SHFE,8181.5,8181.5,,,,7700.0,7700.0,0.0,0.0,7.0,白银期权2606C15500,C,15500.0,20251202,20260525
AG2606C15600.SHF,20260119,SHFE,8111.0,8111.0,,,,7629.0,7629.0,0.0,0.0,7.0,白银期权2606C15600,C,15600.0,20251202,20260525
AG2606C15700.SHF,20260119,SHFE,8041.0,8041.0,,,,7558.0,7558.0,0.0,0.0,11.0,白银期权2606C15700,C,15700.0,20251202,20260525
AG2606C15800.SHF,20260119,SHFE,7971.0,7971.0,,,,7487.5,7487.5,0.0,0.0,5.0,白银期权2606C15800,C,15800.0,20251202,20260525
AG2606C15900.SHF,20260119,SHFE,7901.0,7901.0,,,,7416.5,7416.5,0.0,0.0,11.0,白银期权2606C15900,C,15900.0,20251202,20260525
AG2606C16000.SHF,20260119,SHFE,7835.0,7835.0,,,,7346.0,7346.0,0.0,0.0,7.0,白银期权2606C16000,C,16000.0,20251203,20260525
AG2606C16100.SHF,20260119,SHFE,7770.0,7770.0,,,,7275.0,7275.0,0.0,0.0,6.0,白银期权2606C16100,C,16100.0,20251203,20260525
AG2606C16200.SHF,20260119,SHFE,7705.0,7705.0,,,,7204.0,7204.0,0.0,0.0,4.0,白银期权2606C16200,C,16200.0,20251203,20260525
AG2606C16300.SHF,20260119,SHFE,7640.0,7640.0,,,,7138.0,7138.0,0.0,0.0,5.0,白银期权2606C16300,C,16300.0,20251203,20260525
AG2606C16400.SHF,20260119,SHFE,7575.0,7575.0,,,,7072.5,7072.5,0.0,0.0,4.0,白银期权2606C16400,C,16400.0,20251204,20260525
AG2606C16500.SHF,20260119,SHFE,7510.0,7510.0,,,,7006.5,7006.5,0.0,0.0,9.0,白银期权2606C16500,C,16500.0,20251204,20260525
AG2606C16600.SHF,20260119,SHFE,7445.0,7445.0,,,,6940.5,6940.5,0.0,0.0,4.0,白银期权2606C16600,C,16600.0,20251209,20260525
AG2606C16700.SHF,20260119,SHFE,7380.0,7380.0,,,,6875.0,6875.0,0.0,0.0,3.0,白银期权2606C16700,C,16700.0,20251211,20260525
AG2606C16800.SHF,20260119,SHFE,7315.0,7315.0,,,,6809.0,6809.0,0.0,0.0,3.0,白银期权2606C16800,C,16800.0,20251211,20260525
AG2606C16900.SHF,20260119,SHFE,7250.0,7250.0,,,,6743.5,6743.5,0.0,0.0,3.0,白银期权2606C16900,C,16900.0,20251211,20260525
AG2606C17000.SHF,20260119,SHFE,7185.0,7185.0,,,,6677.5,6677.5,0.0,0.0,8.0,白银期权2606C17000,C,17000.0,20251211,20260525
AG2606C17100.SHF,20260119,SHFE,7121.5,7121.5,,,,6612.0,6612.0,0.0,0.0,5.0,白银期权2606C17100,C,17100.0,20251211,20260525
AG2606C17200.SHF,20260119,SHFE,7062.0,7062.0,,,,6546.0,6546.0,0.0,0.0,6.0,白银期权2606C17200,C,17200.0,20251212,20260525
AG2606C17300.SHF,20260119,SHFE,7002.0,7002.0,,,,6482.0,6482.0,0.0,0.0,4.0,白银期权2606C17300,C,17300.0,20251212,20260525
AG2606C17400.SHF,20260119,SHFE,6942.5,6942.5,,,,6421.5,6421.5,0.0,0.0,7.0,白银期权2606C17400,C,17400.0,20251212,20260525
AG2606C17500.SHF,20260119,SHFE,6883.0,6883.0,,,,6361.0,6361.0,0.0,0.0,9.0,白银期权2606C17500,C,17500.0,20251212,20260525
AG2606C17600.SHF,20260119,SHFE,6823.0,6823.0,5123.0,5123.0,5123.0,5123.0,6300.5,1.0,7.6845,19.0,白银期权2606C17600,C,17600.0,20251215,20260525
AG2606C17700.SHF,20260119,SHFE,6763.5,6763.5,,,,6240.0,6240.0,0.0,0.0,13.0,白银期权2606C17700,C,17700.0,20251215,20260525
AG2606C17800.SHF,20260119,SHFE,6704.0,6704.0,,,,6179.5,6179.5,0.0,0.0,5.0,白银期权2606C17800,C,17800.0,20251215,20260525
AG2606C17900.SHF,20260119,SHFE,6644.5,6644.5,,,,6119.0,6119.0,0.0,0.0,16.0,白银期权2606C17900,C,17900.0,20251215,20260525
AG2606C18000.SHF,20260119,SHFE,6584.5,5855.0,,,,6058.5,6058.5,0.0,0.0,19.0,白银期权2606C18000,C,18000.0,20251218,20260525
AG2606C18100.SHF,20260119,SHFE,6525.0,6525.0,,,,5998.0,5998.0,0.0,0.0,4.0,白银期权2606C18100,C,18100.0,20251218,20260525
AG2606C18200.SHF,20260119,SHFE,6465.5,6465.5,,,,5938.0,5938.0,0.0,0.0,7.0,白银期权2606C18200,C,18200.0,20251218,20260525
