ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
SC2303C680.INE,INE,原油期权2303C680,1000.0,OPSC2303.INE,期货期权,C,美式,680.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C650.INE,INE,原油期权2303C650,1000.0,OPSC2303.INE,期货期权,C,美式,650.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P490.INE,INE,原油期权2303P490,1000.0,OPSC2303.INE,期货期权,P,美式,490.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P700.INE,INE,原油期权2303P700,1000.0,OPSC2303.INE,期货期权,P,美式,700.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C430.INE,INE,原油期权2303C430,1000.0,OPSC2303.INE,期货期权,C,美式,430.0,202303,20230210,,20221208,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C710.INE,INE,原油期权2303C710,1000.0,OPSC2303.INE,期货期权,C,美式,710.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C485.INE,INE,原油期权2303C485,1000.0,OPSC2303.INE,期货期权,C,美式,485.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C520.INE,INE,原油期权2303C520,1000.0,OPSC2303.INE,期货期权,C,美式,520.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C440.INE,INE,原油期权2303C440,1000.0,OPSC2303.INE,期货期权,C,美式,440.0,202303,20230210,,20221208,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C640.INE,INE,原油期权2303C640,1000.0,OPSC2303.INE,期货期权,C,美式,640.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C435.INE,INE,原油期权2303C435,1000.0,OPSC2303.INE,期货期权,C,美式,435.0,202303,20230210,,20221208,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C530.INE,INE,原油期权2303C530,1000.0,OPSC2303.INE,期货期权,C,美式,530.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P510.INE,INE,原油期权2303P510,1000.0,OPSC2303.INE,期货期权,P,美式,510.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C560.INE,INE,原油期权2303C560,1000.0,OPSC2303.INE,期货期权,C,美式,560.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C590.INE,INE,原油期权2303C590,1000.0,OPSC2303.INE,期货期权,C,美式,590.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C500.INE,INE,原油期权2303C500,1000.0,OPSC2303.INE,期货期权,C,美式,500.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P420.INE,INE,原油期权2303P420,1000.0,OPSC2303.INE,期货期权,P,美式,420.0,202303,20230210,,20221209,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C410.INE,INE,原油期权2303C410,1000.0,OPSC2303.INE,期货期权,C,美式,410.0,202303,20230210,,20221213,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P445.INE,INE,原油期权2303P445,1000.0,OPSC2303.INE,期货期权,P,美式,445.0,202303,20230210,,20221208,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P435.INE,INE,原油期权2303P435,1000.0,OPSC2303.INE,期货期权,P,美式,435.0,202303,20230210,,20221208,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P475.INE,INE,原油期权2303P475,1000.0,OPSC2303.INE,期货期权,P,美式,475.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P640.INE,INE,原油期权2303P640,1000.0,OPSC2303.INE,期货期权,P,美式,640.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P670.INE,INE,原油期权2303P670,1000.0,OPSC2303.INE,期货期权,P,美式,670.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303C470.INE,INE,原油期权2303C470,1000.0,OPSC2303.INE,期货期权,C,美式,470.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2303P620.INE,INE,原油期权2303P620,1000.0,OPSC2303.INE,期货期权,P,美式,620.0,202303,20230210,,20221202,20230210,20230210,20230210,人民币元/桶,0.05
SC2302C730.INE,INE,原油期权2302C730,1000.0,OPSC2302.INE,期货期权,C,美式,730.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P570.INE,INE,原油期权2302P570,1000.0,OPSC2302.INE,期货期权,P,美式,570.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P425.INE,INE,原油期权2302P425,1000.0,OPSC2302.INE,期货期权,P,美式,425.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C640.INE,INE,原油期权2302C640,1000.0,OPSC2302.INE,期货期权,C,美式,640.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C500.INE,INE,原油期权2302C500,1000.0,OPSC2302.INE,期货期权,C,美式,500.0,202302,20221228,,20221118,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P590.INE,INE,原油期权2302P590,1000.0,OPSC2302.INE,期货期权,P,美式,590.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C650.INE,INE,原油期权2302C650,1000.0,OPSC2302.INE,期货期权,C,美式,650.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P500.INE,INE,原油期权2302P500,1000.0,OPSC2302.INE,期货期权,P,美式,500.0,202302,20221228,,20221118,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C600.INE,INE,原油期权2302C600,1000.0,OPSC2302.INE,期货期权,C,美式,600.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C495.INE,INE,原油期权2302C495,1000.0,OPSC2302.INE,期货期权,C,美式,495.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C510.INE,INE,原油期权2302C510,1000.0,OPSC2302.INE,期货期权,C,美式,510.0,202302,20221228,,20221117,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P485.INE,INE,原油期权2302P485,1000.0,OPSC2302.INE,期货期权,P,美式,485.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P710.INE,INE,原油期权2302P710,1000.0,OPSC2302.INE,期货期权,P,美式,710.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P490.INE,INE,原油期权2302P490,1000.0,OPSC2302.INE,期货期权,P,美式,490.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C710.INE,INE,原油期权2302C710,1000.0,OPSC2302.INE,期货期权,C,美式,710.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C590.INE,INE,原油期权2302C590,1000.0,OPSC2302.INE,期货期权,C,美式,590.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C435.INE,INE,原油期权2302C435,1000.0,OPSC2302.INE,期货期权,C,美式,435.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C465.INE,INE,原油期权2302C465,1000.0,OPSC2302.INE,期货期权,C,美式,465.0,202302,20221228,,20221125,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P550.INE,INE,原油期权2302P550,1000.0,OPSC2302.INE,期货期权,P,美式,550.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P455.INE,INE,原油期权2302P455,1000.0,OPSC2302.INE,期货期权,P,美式,455.0,202302,20221228,,20221129,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P630.INE,INE,原油期权2302P630,1000.0,OPSC2302.INE,期货期权,P,美式,630.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P520.INE,INE,原油期权2302P520,1000.0,OPSC2302.INE,期货期权,P,美式,520.0,202302,20221228,,20221116,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P620.INE,INE,原油期权2302P620,1000.0,OPSC2302.INE,期货期权,P,美式,620.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C405.INE,INE,原油期权2302C405,1000.0,OPSC2302.INE,期货期权,C,美式,405.0,202302,20221228,,20221213,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P700.INE,INE,原油期权2302P700,1000.0,OPSC2302.INE,期货期权,P,美式,700.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C700.INE,INE,原油期权2302C700,1000.0,OPSC2302.INE,期货期权,C,美式,700.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C680.INE,INE,原油期权2302C680,1000.0,OPSC2302.INE,期货期权,C,美式,680.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C430.INE,INE,原油期权2302C430,1000.0,OPSC2302.INE,期货期权,C,美式,430.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P740.INE,INE,原油期权2302P740,1000.0,OPSC2302.INE,期货期权,P,美式,740.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P405.INE,INE,原油期权2302P405,1000.0,OPSC2302.INE,期货期权,P,美式,405.0,202302,20221228,,20221213,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C485.INE,INE,原油期权2302C485,1000.0,OPSC2302.INE,期货期权,C,美式,485.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C610.INE,INE,原油期权2302C610,1000.0,OPSC2302.INE,期货期权,C,美式,610.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C520.INE,INE,原油期权2302C520,1000.0,OPSC2302.INE,期货期权,C,美式,520.0,202302,20221228,,20221116,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P770.INE,INE,原油期权2302P770,1000.0,OPSC2302.INE,期货期权,P,美式,770.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C540.INE,INE,原油期权2302C540,1000.0,OPSC2302.INE,期货期权,C,美式,540.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C415.INE,INE,原油期权2302C415,1000.0,OPSC2302.INE,期货期权,C,美式,415.0,202302,20221228,,20221209,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P790.INE,INE,原油期权2302P790,1000.0,OPSC2302.INE,期货期权,P,美式,790.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C630.INE,INE,原油期权2302C630,1000.0,OPSC2302.INE,期货期权,C,美式,630.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P670.INE,INE,原油期权2302P670,1000.0,OPSC2302.INE,期货期权,P,美式,670.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C790.INE,INE,原油期权2302C790,1000.0,OPSC2302.INE,期货期权,C,美式,790.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C490.INE,INE,原油期权2302C490,1000.0,OPSC2302.INE,期货期权,C,美式,490.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P480.INE,INE,原油期权2302P480,1000.0,OPSC2302.INE,期货期权,P,美式,480.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P680.INE,INE,原油期权2302P680,1000.0,OPSC2302.INE,期货期权,P,美式,680.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C425.INE,INE,原油期权2302C425,1000.0,OPSC2302.INE,期货期权,C,美式,425.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P560.INE,INE,原油期权2302P560,1000.0,OPSC2302.INE,期货期权,P,美式,560.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C570.INE,INE,原油期权2302C570,1000.0,OPSC2302.INE,期货期权,C,美式,570.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P650.INE,INE,原油期权2302P650,1000.0,OPSC2302.INE,期货期权,P,美式,650.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C580.INE,INE,原油期权2302C580,1000.0,OPSC2302.INE,期货期权,C,美式,580.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C760.INE,INE,原油期权2302C760,1000.0,OPSC2302.INE,期货期权,C,美式,760.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C470.INE,INE,原油期权2302C470,1000.0,OPSC2302.INE,期货期权,C,美式,470.0,202302,20221228,,20221123,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C420.INE,INE,原油期权2302C420,1000.0,OPSC2302.INE,期货期权,C,美式,420.0,202302,20221228,,20221209,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C720.INE,INE,原油期权2302C720,1000.0,OPSC2302.INE,期货期权,C,美式,720.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P760.INE,INE,原油期权2302P760,1000.0,OPSC2302.INE,期货期权,P,美式,760.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P470.INE,INE,原油期权2302P470,1000.0,OPSC2302.INE,期货期权,P,美式,470.0,202302,20221228,,20221123,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C480.INE,INE,原油期权2302C480,1000.0,OPSC2302.INE,期货期权,C,美式,480.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P660.INE,INE,原油期权2302P660,1000.0,OPSC2302.INE,期货期权,P,美式,660.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C460.INE,INE,原油期权2302C460,1000.0,OPSC2302.INE,期货期权,C,美式,460.0,202302,20221228,,20221125,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P460.INE,INE,原油期权2302P460,1000.0,OPSC2302.INE,期货期权,P,美式,460.0,202302,20221228,,20221125,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P495.INE,INE,原油期权2302P495,1000.0,OPSC2302.INE,期货期权,P,美式,495.0,202302,20221228,,20221122,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P540.INE,INE,原油期权2302P540,1000.0,OPSC2302.INE,期货期权,P,美式,540.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P465.INE,INE,原油期权2302P465,1000.0,OPSC2302.INE,期货期权,P,美式,465.0,202302,20221228,,20221125,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P780.INE,INE,原油期权2302P780,1000.0,OPSC2302.INE,期货期权,P,美式,780.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C455.INE,INE,原油期权2302C455,1000.0,OPSC2302.INE,期货期权,C,美式,455.0,202302,20221228,,20221129,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C445.INE,INE,原油期权2302C445,1000.0,OPSC2302.INE,期货期权,C,美式,445.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C530.INE,INE,原油期权2302C530,1000.0,OPSC2302.INE,期货期权,C,美式,530.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P530.INE,INE,原油期权2302P530,1000.0,OPSC2302.INE,期货期权,P,美式,530.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P445.INE,INE,原油期权2302P445,1000.0,OPSC2302.INE,期货期权,P,美式,445.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P430.INE,INE,原油期权2302P430,1000.0,OPSC2302.INE,期货期权,P,美式,430.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C740.INE,INE,原油期权2302C740,1000.0,OPSC2302.INE,期货期权,C,美式,740.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C560.INE,INE,原油期权2302C560,1000.0,OPSC2302.INE,期货期权,C,美式,560.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P440.INE,INE,原油期权2302P440,1000.0,OPSC2302.INE,期货期权,P,美式,440.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P800.INE,INE,原油期权2302P800,1000.0,OPSC2302.INE,期货期权,P,美式,800.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C750.INE,INE,原油期权2302C750,1000.0,OPSC2302.INE,期货期权,C,美式,750.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P410.INE,INE,原油期权2302P410,1000.0,OPSC2302.INE,期货期权,P,美式,410.0,202302,20221228,,20221212,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P435.INE,INE,原油期权2302P435,1000.0,OPSC2302.INE,期货期权,P,美式,435.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C475.INE,INE,原油期权2302C475,1000.0,OPSC2302.INE,期货期权,C,美式,475.0,202302,20221228,,20221123,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P720.INE,INE,原油期权2302P720,1000.0,OPSC2302.INE,期货期权,P,美式,720.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C660.INE,INE,原油期权2302C660,1000.0,OPSC2302.INE,期货期权,C,美式,660.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P690.INE,INE,原油期权2302P690,1000.0,OPSC2302.INE,期货期权,P,美式,690.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C620.INE,INE,原油期权2302C620,1000.0,OPSC2302.INE,期货期权,C,美式,620.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P420.INE,INE,原油期权2302P420,1000.0,OPSC2302.INE,期货期权,P,美式,420.0,202302,20221228,,20221209,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C450.INE,INE,原油期权2302C450,1000.0,OPSC2302.INE,期货期权,C,美式,450.0,202302,20221228,,20221129,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P580.INE,INE,原油期权2302P580,1000.0,OPSC2302.INE,期货期权,P,美式,580.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P600.INE,INE,原油期权2302P600,1000.0,OPSC2302.INE,期货期权,P,美式,600.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P610.INE,INE,原油期权2302P610,1000.0,OPSC2302.INE,期货期权,P,美式,610.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P640.INE,INE,原油期权2302P640,1000.0,OPSC2302.INE,期货期权,P,美式,640.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C670.INE,INE,原油期权2302C670,1000.0,OPSC2302.INE,期货期权,C,美式,670.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P730.INE,INE,原油期权2302P730,1000.0,OPSC2302.INE,期货期权,P,美式,730.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C780.INE,INE,原油期权2302C780,1000.0,OPSC2302.INE,期货期权,C,美式,780.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P750.INE,INE,原油期权2302P750,1000.0,OPSC2302.INE,期货期权,P,美式,750.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C410.INE,INE,原油期权2302C410,1000.0,OPSC2302.INE,期货期权,C,美式,410.0,202302,20221228,,20221212,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P415.INE,INE,原油期权2302P415,1000.0,OPSC2302.INE,期货期权,P,美式,415.0,202302,20221228,,20221209,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C800.INE,INE,原油期权2302C800,1000.0,OPSC2302.INE,期货期权,C,美式,800.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C550.INE,INE,原油期权2302C550,1000.0,OPSC2302.INE,期货期权,C,美式,550.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C690.INE,INE,原油期权2302C690,1000.0,OPSC2302.INE,期货期权,C,美式,690.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C440.INE,INE,原油期权2302C440,1000.0,OPSC2302.INE,期货期权,C,美式,440.0,202302,20221228,,20221208,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P475.INE,INE,原油期权2302P475,1000.0,OPSC2302.INE,期货期权,P,美式,475.0,202302,20221228,,20221123,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P450.INE,INE,原油期权2302P450,1000.0,OPSC2302.INE,期货期权,P,美式,450.0,202302,20221228,,20221129,20221228,20221228,20221228,人民币元/桶,0.05
SC2302C770.INE,INE,原油期权2302C770,1000.0,OPSC2302.INE,期货期权,C,美式,770.0,202302,20221228,,20221115,20221228,20221228,20221228,人民币元/桶,0.05
SC2302P510.INE,INE,原油期权2302P510,1000.0,OPSC2302.INE,期货期权,P,美式,510.0,202302,20221228,,20221117,20221228,20221228,20221228,人民币元/桶,0.05
SC2301P710.INE,INE,原油期权2301P710,1000.0,OPSC2301.INE,期货期权,P,美式,710.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C730.INE,INE,原油期权2301C730,1000.0,OPSC2301.INE,期货期权,C,美式,730.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C530.INE,INE,原油期权2301C530,1000.0,OPSC2301.INE,期货期权,C,美式,530.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P560.INE,INE,原油期权2301P560,1000.0,OPSC2301.INE,期货期权,P,美式,560.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C495.INE,INE,原油期权2301C495,1000.0,OPSC2301.INE,期货期权,C,美式,495.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C560.INE,INE,原油期权2301C560,1000.0,OPSC2301.INE,期货期权,C,美式,560.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C485.INE,INE,原油期权2301C485,1000.0,OPSC2301.INE,期货期权,C,美式,485.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C780.INE,INE,原油期权2301C780,1000.0,OPSC2301.INE,期货期权,C,美式,780.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C640.INE,INE,原油期权2301C640,1000.0,OPSC2301.INE,期货期权,C,美式,640.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C850.INE,INE,原油期权2301C850,1000.0,OPSC2301.INE,期货期权,C,美式,850.0,202301,20221206,,20221109,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P850.INE,INE,原油期权2301P850,1000.0,OPSC2301.INE,期货期权,P,美式,850.0,202301,20221206,,20221109,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P630.INE,INE,原油期权2301P630,1000.0,OPSC2301.INE,期货期权,P,美式,630.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C465.INE,INE,原油期权2301C465,1000.0,OPSC2301.INE,期货期权,C,美式,465.0,202301,20221206,,20221125,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P455.INE,INE,原油期权2301P455,1000.0,OPSC2301.INE,期货期权,P,美式,455.0,202301,20221206,,20221129,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C830.INE,INE,原油期权2301C830,1000.0,OPSC2301.INE,期货期权,C,美式,830.0,202301,20221206,,20221107,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C460.INE,INE,原油期权2301C460,1000.0,OPSC2301.INE,期货期权,C,美式,460.0,202301,20221206,,20221125,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C490.INE,INE,原油期权2301C490,1000.0,OPSC2301.INE,期货期权,C,美式,490.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P450.INE,INE,原油期权2301P450,1000.0,OPSC2301.INE,期货期权,P,美式,450.0,202301,20221206,,20221129,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C840.INE,INE,原油期权2301C840,1000.0,OPSC2301.INE,期货期权,C,美式,840.0,202301,20221206,,20221108,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P485.INE,INE,原油期权2301P485,1000.0,OPSC2301.INE,期货期权,P,美式,485.0,202301,20221206,,20221122,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C790.INE,INE,原油期权2301C790,1000.0,OPSC2301.INE,期货期权,C,美式,790.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P500.INE,INE,原油期权2301P500,1000.0,OPSC2301.INE,期货期权,P,美式,500.0,202301,20221206,,20221121,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C540.INE,INE,原油期权2301C540,1000.0,OPSC2301.INE,期货期权,C,美式,540.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C520.INE,INE,原油期权2301C520,1000.0,OPSC2301.INE,期货期权,C,美式,520.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P750.INE,INE,原油期权2301P750,1000.0,OPSC2301.INE,期货期权,P,美式,750.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P610.INE,INE,原油期权2301P610,1000.0,OPSC2301.INE,期货期权,P,美式,610.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P470.INE,INE,原油期权2301P470,1000.0,OPSC2301.INE,期货期权,P,美式,470.0,202301,20221206,,20221123,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P800.INE,INE,原油期权2301P800,1000.0,OPSC2301.INE,期货期权,P,美式,800.0,202301,20221206,,20221028,20221206,20221206,20221206,人民币元/桶,0.05
SC2301P790.INE,INE,原油期权2301P790,1000.0,OPSC2301.INE,期货期权,P,美式,790.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C500.INE,INE,原油期权2301C500,1000.0,OPSC2301.INE,期货期权,C,美式,500.0,202301,20221206,,20221121,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C670.INE,INE,原油期权2301C670,1000.0,OPSC2301.INE,期货期权,C,美式,670.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C770.INE,INE,原油期权2301C770,1000.0,OPSC2301.INE,期货期权,C,美式,770.0,202301,20221206,,20221014,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C450.INE,INE,原油期权2301C450,1000.0,OPSC2301.INE,期货期权,C,美式,450.0,202301,20221206,,20221129,20221206,20221206,20221206,人民币元/桶,0.05
SC2301C475.INE,INE,原油期权2301C475,1000.0,OPSC2301.INE,期货期权,C,美式,475.0,202301,20221206,,20221123,20221206,20221206,20221206,人民币元/桶,0.05
