ts_code,trade_date,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
10010402.SH,20260114,0.3112,0.3131,0.2921,0.2971,0.2857,0.2952,0.2948,103.0,30.1329,6094.0,易方达上证科创板50ETF期权2606认沽1.70,P,1.7,20251027,20260624
10010401.SH,20260114,0.0971,0.0971,0.1009,0.1264,0.0965,0.0974,0.0981,1564.0,170.519,9230.0,易方达上证科创板50ETF期权2606认购1.70,C,1.7,20251027,20260624
10010400.SH,20260114,0.2581,0.2443,0.2367,0.2367,0.2245,0.2245,0.2375,140.0,31.799,2841.0,易方达上证科创板50ETF期权2603认沽1.70,P,1.7,20251027,20260325
10010399.SH,20260114,0.051,0.051,0.0511,0.0772,0.0472,0.0517,0.0517,7294.0,443.406,10212.0,易方达上证科创板50ETF期权2603认购1.70,C,1.7,20251027,20260325
10010394.SH,20260114,0.3072,0.3062,0.302,0.302,0.2759,0.2904,0.2865,227.0,65.1659,4817.0,华夏上证科创板50ETF期权2606认沽1.75,P,1.75,20251027,20260624
10010393.SH,20260114,0.1014,0.1014,0.1035,0.129,0.0951,0.101,0.1011,6963.0,758.3405,26432.0,华夏上证科创板50ETF期权2606认购1.75,C,1.75,20251027,20260624
10010392.SH,20260114,0.7139,0.7213,0.6742,0.74,0.6742,0.7254,0.7255,59.0,42.7499,2940.0,华泰柏瑞沪深300ETF期权2606认沽5.361,P,5.361,20251027,20260624
10010391.SH,20260114,0.1145,0.1145,0.1212,0.1443,0.0999,0.1083,0.1083,3543.0,422.4511,8122.0,华泰柏瑞沪深300ETF期权2606认购5.361,C,5.361,20251027,20260624
10010390.SH,20260114,0.0275,0.0275,0.0276,0.0276,0.0221,0.025,0.0237,1702.0,39.8075,6617.0,易方达上证科创板50ETF期权2606认沽1.20,P,1.2,20251024,20260624
10010389.SH,20260114,0.3096,0.309,0.3243,0.354,0.317,0.3221,0.33,791.0,274.554,2041.0,易方达上证科创板50ETF期权2606认购1.20,C,1.2,20251024,20260624
10010388.SH,20260114,0.0301,0.0301,0.0299,0.0299,0.0246,0.0268,0.0268,2272.0,59.6772,8500.0,华夏上证科创板50ETF期权2606认沽1.25,P,1.25,20251024,20260624
10010387.SH,20260114,0.317,0.317,0.3386,0.37,0.3271,0.3347,0.3353,218.0,76.9927,2928.0,华夏上证科创板50ETF期权2606认购1.25,C,1.25,20251024,20260624
10010386.SH,20260114,0.3605,0.3587,0.3309,0.3778,0.3309,0.3708,0.3699,43.0,16.260787,2052.0,华夏上证50ETF期权2606认沽3.507,P,3.507,20251024,20260624
10010385.SH,20260114,0.0857,0.0856,0.0884,0.1056,0.0799,0.0813,0.0813,450.0,42.40102,4896.0,华夏上证50ETF期权2606认购3.507,C,3.507,20251024,20260624
10010384.SH,20260114,0.2704,0.2528,0.2562,0.2649,0.2458,0.2537,0.2537,356.0,90.7904,2679.0,易方达上证科创板50ETF期权2606认沽1.65,P,1.65,20251023,20260624
10010383.SH,20260114,0.2338,0.2346,0.2189,0.2247,0.2112,0.2167,0.2167,162.0,35.4039,678.0,易方达上证科创板50ETF期权2606认沽1.60,P,1.6,20251023,20260624
10010382.SH,20260114,0.1954,0.1955,0.1803,0.1918,0.1,0.1812,0.1812,324.0,58.7801,1622.0,易方达上证科创板50ETF期权2606认沽1.55,P,1.55,20251023,20260624
10010381.SH,20260114,0.1624,0.1651,0.1601,0.1601,0.1407,0.1494,0.1494,437.0,63.649,2083.0,易方达上证科创板50ETF期权2606认沽1.50,P,1.5,20251023,20260624
10010380.SH,20260114,0.1309,0.1309,0.116,0.1257,0.1143,0.1201,0.1201,461.0,54.8665,1746.0,易方达上证科创板50ETF期权2606认沽1.45,P,1.45,20251023,20260624
10010379.SH,20260114,0.1026,0.1026,0.0997,0.0997,0.0883,0.0929,0.0929,554.0,51.3771,1307.0,易方达上证科创板50ETF期权2606认沽1.40,P,1.4,20251023,20260624
10010378.SH,20260114,0.0778,0.0778,0.075,0.075,0.0649,0.07,0.0704,501.0,35.3339,632.0,易方达上证科创板50ETF期权2606认沽1.35,P,1.35,20251023,20260624
10010377.SH,20260114,0.0564,0.0564,0.0501,0.0531,0.0471,0.0514,0.0514,103.0,5.2459,724.0,易方达上证科创板50ETF期权2606认沽1.30,P,1.3,20251023,20260624
10010376.SH,20260114,0.04,0.04,0.0405,0.0405,0.0322,0.035,0.0353,1183.0,40.5485,2295.0,易方达上证科创板50ETF期权2606认沽1.25,P,1.25,20251023,20260624
10010375.SH,20260114,0.1079,0.1079,0.1154,0.14,0.1055,0.1086,0.111,470.0,55.8085,4059.0,易方达上证科创板50ETF期权2606认购1.65,C,1.65,20251023,20260624
10010374.SH,20260114,0.1196,0.1196,0.1348,0.15,0.1188,0.1219,0.1204,187.0,25.8956,1559.0,易方达上证科创板50ETF期权2606认购1.60,C,1.6,20251023,20260624
10010373.SH,20260114,0.1312,0.13,0.1441,0.168,0.133,0.1393,0.1393,363.0,52.5053,1414.0,易方达上证科创板50ETF期权2606认购1.55,C,1.55,20251023,20260624
10010372.SH,20260114,0.1479,0.1479,0.1635,0.1857,0.1484,0.1499,0.155,683.0,120.8833,1461.0,易方达上证科创板50ETF期权2606认购1.50,C,1.5,20251023,20260624
10010371.SH,20260114,0.1655,0.1655,0.1771,0.203,0.167,0.175,0.1744,1257.0,236.324,1573.0,易方达上证科创板50ETF期权2606认购1.45,C,1.45,20251023,20260624
10010370.SH,20260114,0.1873,0.1873,0.203,0.2262,0.1973,0.1988,0.1977,187.0,38.7159,1558.0,易方达上证科创板50ETF期权2606认购1.40,C,1.4,20251023,20260624
10010369.SH,20260114,0.2112,0.2117,0.221,0.2492,0.2172,0.2172,0.224,157.0,36.2806,594.0,易方达上证科创板50ETF期权2606认购1.35,C,1.35,20251023,20260624
10010368.SH,20260114,0.2419,0.2377,0.2594,0.2742,0.2434,0.2434,0.2541,88.0,22.7945,432.0,易方达上证科创板50ETF期权2606认购1.30,C,1.3,20251023,20260624
10010367.SH,20260114,0.2725,0.27,0.2935,0.3127,0.277,0.2839,0.2898,74.0,21.6842,812.0,易方达上证科创板50ETF期权2606认购1.25,C,1.25,20251023,20260624
10010366.SH,20260114,0.2665,0.2665,0.2485,0.2567,0.2391,0.253,0.2492,439.0,109.077,3324.0,华夏上证科创板50ETF期权2606认沽1.70,P,1.7,20251023,20260624
10010365.SH,20260114,0.23,0.23,0.2179,0.2241,0.2042,0.2128,0.2163,455.0,95.9361,2667.0,华夏上证科创板50ETF期权2606认沽1.65,P,1.65,20251023,20260624
10010364.SH,20260114,0.1942,0.1942,0.186,0.188,0.1707,0.1805,0.1805,1155.0,206.1755,2116.0,华夏上证科创板50ETF期权2606认沽1.60,P,1.6,20251023,20260624
10010363.SH,20260114,0.1617,0.1617,0.1534,0.1557,0.1409,0.1492,0.1492,1027.0,152.6321,2011.0,华夏上证科创板50ETF期权2606认沽1.55,P,1.55,20251023,20260624
10010362.SH,20260114,0.1311,0.1311,0.1276,0.1277,0.1131,0.1181,0.1179,1377.0,164.5318,4009.0,华夏上证科创板50ETF期权2606认沽1.50,P,1.5,20251023,20260624
10010361.SH,20260114,0.1017,0.1017,0.1011,0.1011,0.0871,0.0942,0.0941,1742.0,160.6086,4611.0,华夏上证科创板50ETF期权2606认沽1.45,P,1.45,20251023,20260624
10010360.SH,20260114,0.0794,0.0794,0.0745,0.0757,0.0662,0.0729,0.0719,2369.0,168.5544,7632.0,华夏上证科创板50ETF期权2606认沽1.40,P,1.4,20251023,20260624
10010359.SH,20260114,0.0595,0.0595,0.0576,0.0576,0.0497,0.0532,0.0532,1730.0,90.769,3821.0,华夏上证科创板50ETF期权2606认沽1.35,P,1.35,20251023,20260624
10010358.SH,20260114,0.0424,0.0424,0.0418,0.0418,0.0356,0.0388,0.0388,2161.0,81.5286,9439.0,华夏上证科创板50ETF期权2606认沽1.30,P,1.3,20251023,20260624
10010357.SH,20260114,0.1128,0.1128,0.1151,0.1439,0.109,0.1129,0.1129,1827.0,230.0734,9258.0,华夏上证科创板50ETF期权2606认购1.70,C,1.7,20251023,20260624
10010356.SH,20260114,0.1275,0.1275,0.1396,0.1595,0.1252,0.1289,0.1289,1322.0,186.188,6214.0,华夏上证科创板50ETF期权2606认购1.65,C,1.65,20251023,20260624
10010355.SH,20260114,0.1402,0.1402,0.1454,0.1752,0.1367,0.1437,0.1437,2103.0,319.2472,11070.0,华夏上证科创板50ETF期权2606认购1.60,C,1.6,20251023,20260624
10010354.SH,20260114,0.1572,0.1572,0.1604,0.192,0.155,0.162,0.162,939.0,162.9536,4700.0,华夏上证科创板50ETF期权2606认购1.55,C,1.55,20251023,20260624
10010353.SH,20260114,0.1762,0.1762,0.185,0.2137,0.1734,0.1794,0.1816,787.0,152.9948,8280.0,华夏上证科创板50ETF期权2606认购1.50,C,1.5,20251023,20260624
10010352.SH,20260114,0.1941,0.1941,0.2035,0.2366,0.1951,0.2016,0.2064,648.0,138.8967,5946.0,华夏上证科创板50ETF期权2606认购1.45,C,1.45,20251023,20260624
10010351.SH,20260114,0.223,0.223,0.2322,0.2656,0.2215,0.2307,0.2307,983.0,240.2815,9244.0,华夏上证科创板50ETF期权2606认购1.40,C,1.4,20251023,20260624
10010350.SH,20260114,0.2509,0.2458,0.2362,0.2966,0.2362,0.2575,0.2627,197.0,54.7745,3098.0,华夏上证科创板50ETF期权2606认购1.35,C,1.35,20251023,20260624
10010349.SH,20260114,0.2796,0.284,0.2668,0.3324,0.2668,0.2958,0.2982,743.0,234.0543,2774.0,华夏上证科创板50ETF期权2606认购1.30,C,1.3,20251023,20260624
10010348.SH,20260114,0.5747,0.5799,0.5401,0.6091,0.4801,0.552,0.5461,2425.0,1302.7013,2516.0,南方中证500ETF期权2606认沽8.189,P,8.189,20251023,20260624
10010347.SH,20260114,0.4399,0.4396,0.4401,0.468,0.3616,0.4163,0.4163,1464.0,585.7837,2675.0,南方中证500ETF期权2606认沽7.94,P,7.94,20251023,20260624
10010346.SH,20260114,0.3205,0.3205,0.315,0.3486,0.2634,0.309,0.309,1828.0,551.0469,2966.0,南方中证500ETF期权2606认沽7.692,P,7.692,20251023,20260624
10010345.SH,20260114,0.233,0.2319,0.21,0.2532,0.1865,0.2205,0.2205,3571.0,765.0022,8292.0,南方中证500ETF期权2606认沽7.444,P,7.444,20251023,20260624
10010344.SH,20260114,0.162,0.162,0.1514,0.1777,0.13,0.1523,0.1523,2790.0,424.1191,4900.0,南方中证500ETF期权2606认沽7.196,P,7.196,20251023,20260624
10010343.SH,20260114,0.1102,0.1102,0.1005,0.1225,0.0877,0.1129,0.1109,1385.0,142.9082,6262.0,南方中证500ETF期权2606认沽6.948,P,6.948,20251023,20260624
10010342.SH,20260114,0.0739,0.0739,0.0611,0.0817,0.0581,0.0755,0.0735,1843.0,126.4063,8149.0,南方中证500ETF期权2606认沽6.7,P,6.7,20251023,20260624
10010341.SH,20260114,0.0476,0.0476,0.0402,0.0554,0.0378,0.0499,0.0499,1228.0,55.0552,3696.0,南方中证500ETF期权2606认沽6.452,P,6.452,20251023,20260624
10010340.SH,20260114,0.0319,0.0308,0.0312,0.036,0.024,0.0343,0.0334,2456.0,74.1286,3494.0,南方中证500ETF期权2606认沽6.203,P,6.203,20251023,20260624
10010339.SH,20260114,0.5136,0.5136,0.5255,0.678,0.4943,0.58,0.58,2876.0,1628.9837,3829.0,南方中证500ETF期权2606认购8.189,C,8.189,20251023,20260624
10010338.SH,20260114,0.6184,0.6184,0.6633,0.8055,0.5999,0.6563,0.6563,1647.0,1114.5608,4140.0,南方中证500ETF期权2606认购7.94,C,7.94,20251023,20260624
10010337.SH,20260114,0.7589,0.7523,0.83,0.95,0.7135,0.8019,0.8154,2073.0,1622.4399,2770.0,南方中证500ETF期权2606认购7.692,C,7.692,20251023,20260624
10010336.SH,20260114,0.9009,0.9009,0.96,1.1166,0.8647,0.967,0.967,1877.0,1804.2141,5309.0,南方中证500ETF期权2606认购7.444,C,7.444,20251023,20260624
10010335.SH,20260114,1.091,1.06,1.1558,1.3077,1.0487,1.1378,1.1613,532.0,625.7749,4690.0,南方中证500ETF期权2606认购7.196,C,7.196,20251023,20260624
10010334.SH,20260114,1.306,1.2587,1.3601,1.5096,1.2401,1.346,1.3726,644.0,886.4407,2755.0,南方中证500ETF期权2606认购6.948,C,6.948,20251023,20260624
10010333.SH,20260114,1.556,1.4832,1.5714,1.7339,1.4591,1.5613,1.6189,727.0,1136.3761,1273.0,南方中证500ETF期权2606认购6.7,C,6.7,20251023,20260624
10010332.SH,20260114,1.806,1.7148,1.8,1.955,1.6822,1.845,1.8652,269.0,482.1765,985.0,南方中证500ETF期权2606认购6.452,C,6.452,20251023,20260624
10010331.SH,20260114,2.056,1.9328,2.0272,2.1849,1.9144,2.0078,2.115,405.0,840.3345,1215.0,南方中证500ETF期权2606认购6.203,C,6.203,20251023,20260624
10010330.SH,20260114,0.5125,0.5197,0.4826,0.5399,0.4826,0.5255,0.5247,30.0,15.4726,3470.0,华泰柏瑞沪深300ETF期权2606认沽5.117,P,5.117,20251023,20260624
10010329.SH,20260114,0.344,0.344,0.343,0.3599,0.3121,0.3484,0.3494,131.0,45.8177,2643.0,华泰柏瑞沪深300ETF期权2606认沽4.873,P,4.873,20251023,20260624
10010328.SH,20260114,0.2821,0.2833,0.2741,0.2961,0.255,0.2844,0.2863,177.0,50.107,2395.0,华泰柏瑞沪深300ETF期权2606认沽4.776,P,4.776,20251023,20260624
10010327.SH,20260114,0.2292,0.2292,0.2231,0.2398,0.2046,0.2314,0.2301,597.0,135.3656,1634.0,华泰柏瑞沪深300ETF期权2606认沽4.678,P,4.678,20251023,20260624
10010326.SH,20260114,0.1815,0.1828,0.1747,0.19,0.162,0.1854,0.1832,774.0,135.0099,1771.0,华泰柏瑞沪深300ETF期权2606认沽4.581,P,4.581,20251023,20260624
10010325.SH,20260114,0.142,0.1427,0.1366,0.149,0.1256,0.1443,0.1436,809.0,110.3731,2256.0,华泰柏瑞沪深300ETF期权2606认沽4.483,P,4.483,20251023,20260624
10010324.SH,20260114,0.11,0.11,0.1069,0.1129,0.0954,0.1099,0.1099,664.0,70.0777,3408.0,华泰柏瑞沪深300ETF期权2606认沽4.386,P,4.386,20251023,20260624
10010323.SH,20260114,0.0826,0.0826,0.0815,0.0863,0.073,0.082,0.082,876.0,69.6016,3829.0,华泰柏瑞沪深300ETF期权2606认沽4.288,P,4.288,20251023,20260624
10010322.SH,20260114,0.0618,0.0632,0.0607,0.065,0.0535,0.0607,0.0607,894.0,52.5872,3304.0,华泰柏瑞沪深300ETF期权2606认沽4.191,P,4.191,20251023,20260624
10010321.SH,20260114,0.1628,0.1618,0.172,0.1954,0.1433,0.1534,0.1534,1888.0,302.594,7464.0,华泰柏瑞沪深300ETF期权2606认购5.117,C,5.117,20251023,20260624
10010320.SH,20260114,0.2362,0.2344,0.2441,0.2793,0.2107,0.2187,0.2198,2963.0,724.9163,5426.0,华泰柏瑞沪深300ETF期权2606认购4.873,C,4.873,20251023,20260624
10010319.SH,20260114,0.2756,0.2754,0.2845,0.3198,0.247,0.2588,0.2588,1055.0,292.2977,3569.0,华泰柏瑞沪深300ETF期权2606认购4.776,C,4.776,20251023,20260624
10010318.SH,20260114,0.3209,0.3191,0.3103,0.3648,0.2887,0.301,0.3038,729.0,236.3748,2051.0,华泰柏瑞沪深300ETF期权2606认购4.678,C,4.678,20251023,20260624
10010317.SH,20260114,0.3727,0.3715,0.3918,0.415,0.3379,0.3597,0.3532,421.0,157.6951,2409.0,华泰柏瑞沪深300ETF期权2606认购4.581,C,4.581,20251023,20260624
10010316.SH,20260114,0.4319,0.4315,0.4488,0.48,0.398,0.407,0.4129,597.0,255.7146,1853.0,华泰柏瑞沪深300ETF期权2606认购4.483,C,4.483,20251023,20260624
10010315.SH,20260114,0.4975,0.4961,0.5204,0.5518,0.4746,0.4809,0.477,281.0,141.4458,1564.0,华泰柏瑞沪深300ETF期权2606认购4.386,C,4.386,20251023,20260624
10010314.SH,20260114,0.5703,0.5698,0.5934,0.6206,0.5387,0.5526,0.5487,294.0,171.4117,1327.0,华泰柏瑞沪深300ETF期权2606认购4.288,C,4.288,20251023,20260624
10010313.SH,20260114,0.6475,0.6475,0.655,0.7067,0.607,0.626,0.6264,215.0,138.7888,2932.0,华泰柏瑞沪深300ETF期权2606认购4.191,C,4.191,20251023,20260624
10010312.SH,20260114,0.2872,0.2812,0.2761,0.301,0.2677,0.2953,0.2944,39.0,11.606841,873.0,华夏上证50ETF期权2606认沽3.41,P,3.41,20251023,20260624
10010311.SH,20260114,0.2192,0.2189,0.2199,0.2266,0.1957,0.2266,0.2258,290.0,60.911997,1143.0,华夏上证50ETF期权2606认沽3.312,P,3.312,20251023,20260624
10010310.SH,20260114,0.1609,0.1609,0.1445,0.1723,0.1445,0.1686,0.1669,159.0,27.188906,759.0,华夏上证50ETF期权2606认沽3.215,P,3.215,20251023,20260624
10010309.SH,20260114,0.1116,0.1115,0.1065,0.1201,0.0987,0.1159,0.1159,193.0,21.864142,1170.0,华夏上证50ETF期权2606认沽3.117,P,3.117,20251023,20260624
10010308.SH,20260114,0.0734,0.0743,0.0734,0.0788,0.0626,0.0758,0.0758,335.0,24.454515,2428.0,华夏上证50ETF期权2606认沽3.02,P,3.02,20251023,20260624
10010307.SH,20260114,0.0461,0.0485,0.0437,0.0488,0.0388,0.0466,0.0466,203.0,8.893904,2902.0,华夏上证50ETF期权2606认沽2.923,P,2.923,20251023,20260624
10010306.SH,20260114,0.0355,0.037,0.033,0.0378,0.0306,0.037,0.0361,223.0,7.636031,2138.0,华夏上证50ETF期权2606认沽2.874,P,2.874,20251023,20260624
10010305.SH,20260114,0.027,0.0291,0.0255,0.0284,0.0231,0.027,0.027,494.0,13.261661,2344.0,华夏上证50ETF期权2606认沽2.825,P,2.825,20251023,20260624
10010304.SH,20260114,0.0205,0.0205,0.0203,0.0215,0.0176,0.0212,0.0205,592.0,12.01159,4988.0,华夏上证50ETF期权2606认沽2.776,P,2.776,20251023,20260624
10010303.SH,20260114,0.1081,0.1055,0.1123,0.1305,0.101,0.1025,0.1025,704.0,82.144739,2536.0,华夏上证50ETF期权2606认购3.41,C,3.41,20251023,20260624
10010302.SH,20260114,0.1373,0.1376,0.1439,0.1614,0.1283,0.1306,0.1306,488.0,71.758509,1920.0,华夏上证50ETF期权2606认购3.312,C,3.312,20251023,20260624
10010301.SH,20260114,0.1748,0.1725,0.1811,0.2026,0.1631,0.1659,0.1659,129.0,25.141654,1692.0,华夏上证50ETF期权2606认购3.215,C,3.215,20251023,20260624
10010300.SH,20260114,0.2226,0.2191,0.232,0.2516,0.208,0.2163,0.2132,170.0,40.129786,2233.0,华夏上证50ETF期权2606认购3.117,C,3.117,20251023,20260624
10010299.SH,20260114,0.2802,0.2808,0.2944,0.3122,0.2669,0.2681,0.2695,206.0,63.121949,1337.0,华夏上证50ETF期权2606认购3.02,C,3.02,20251023,20260624
10010298.SH,20260114,0.3488,0.3456,0.3644,0.3773,0.33,0.3351,0.3366,70.0,24.916645,1105.0,华夏上证50ETF期权2606认购2.923,C,2.923,20251023,20260624
10010297.SH,20260114,0.3865,0.4047,0.4065,0.4213,0.37,0.3741,0.3744,94.0,38.576897,492.0,华夏上证50ETF期权2606认购2.874,C,2.874,20251023,20260624
10010296.SH,20260114,0.4266,0.4461,0.446,0.4637,0.4071,0.4139,0.4137,95.0,42.14265,774.0,华夏上证50ETF期权2606认购2.825,C,2.825,20251023,20260624
10010295.SH,20260114,0.47,0.4641,0.49,0.5106,0.445,0.4593,0.4556,108.0,52.089127,982.0,华夏上证50ETF期权2606认购2.776,C,2.776,20251023,20260624
10010294.SH,20260114,0.0064,0.0062,0.0062,0.0062,0.0043,0.0054,0.0052,2282.0,11.194,9916.0,易方达上证科创板50ETF期权2603认沽1.20,P,1.2,20251020,20260325
10010293.SH,20260114,0.3013,0.3,0.3404,0.3533,0.3081,0.3209,0.33,30.0,9.6618,959.0,易方达上证科创板50ETF期权2603认购1.20,C,1.2,20251020,20260325
10010282.SH,20260114,0.2159,0.1948,0.1956,0.1978,0.1956,0.196,0.196,5.0,0.985,1438.0,易方达上证科创板50ETF期权2603认沽1.65,P,1.65,20251017,20260325
10010281.SH,20260114,0.1782,0.1798,0.1579,0.1629,0.1502,0.1592,0.1578,37.0,5.8645,1136.0,易方达上证科创板50ETF期权2603认沽1.60,P,1.6,20251017,20260325
10010280.SH,20260114,0.1405,0.1405,0.1351,0.1351,0.1132,0.1239,0.121,484.0,56.8706,1087.0,易方达上证科创板50ETF期权2603认沽1.55,P,1.55,20251017,20260325
10010279.SH,20260114,0.106,0.106,0.1031,0.1074,0.0836,0.0897,0.0897,1046.0,92.0032,1552.0,易方达上证科创板50ETF期权2603认沽1.50,P,1.5,20251017,20260325
10010278.SH,20260114,0.0763,0.0763,0.0749,0.0749,0.058,0.0628,0.0628,539.0,33.7387,2444.0,易方达上证科创板50ETF期权2603认沽1.45,P,1.45,20251017,20260325
10010277.SH,20260114,0.0523,0.0525,0.0515,0.0515,0.0382,0.0422,0.0423,2334.0,96.9704,5362.0,易方达上证科创板50ETF期权2603认沽1.40,P,1.4,20251017,20260325
10010276.SH,20260114,0.0333,0.0331,0.0335,0.0335,0.0239,0.0267,0.0267,1152.0,30.6628,4926.0,易方达上证科创板50ETF期权2603认沽1.35,P,1.35,20251017,20260325
10010275.SH,20260114,0.0205,0.0205,0.0209,0.0209,0.0143,0.0162,0.0162,871.0,13.6608,3811.0,易方达上证科创板50ETF期权2603认沽1.30,P,1.3,20251017,20260325
10010274.SH,20260114,0.011,0.011,0.0117,0.0117,0.008,0.0096,0.0092,1464.0,13.1248,4333.0,易方达上证科创板50ETF期权2603认沽1.25,P,1.25,20251017,20260325
10010273.SH,20260114,0.0597,0.0597,0.059,0.0858,0.0557,0.0604,0.0604,3302.0,219.2059,3679.0,易方达上证科创板50ETF期权2603认购1.65,C,1.65,20251017,20260325
10010272.SH,20260114,0.0695,0.0695,0.0692,0.1007,0.0664,0.0716,0.0727,2798.0,217.479,2282.0,易方达上证科创板50ETF期权2603认购1.60,C,1.6,20251017,20260325
10010271.SH,20260114,0.0826,0.0826,0.0819,0.1175,0.0799,0.0858,0.0887,1369.0,130.4662,2483.0,易方达上证科创板50ETF期权2603认购1.55,C,1.55,20251017,20260325
10010270.SH,20260114,0.1,0.0973,0.0983,0.1368,0.0965,0.103,0.1036,864.0,97.573,3901.0,易方达上证科创板50ETF期权2603认购1.50,C,1.5,20251017,20260325
10010269.SH,20260114,0.1193,0.1193,0.1189,0.1611,0.1188,0.1268,0.1268,276.0,39.2241,2964.0,易方达上证科创板50ETF期权2603认购1.45,C,1.45,20251017,20260325
10010268.SH,20260114,0.1449,0.1449,0.1359,0.1901,0.1359,0.1551,0.1551,529.0,84.8258,4707.0,易方达上证科创板50ETF期权2603认购1.40,C,1.4,20251017,20260325
10010267.SH,20260114,0.173,0.173,0.1779,0.2251,0.1779,0.1895,0.1895,134.0,26.8101,4961.0,易方达上证科创板50ETF期权2603认购1.35,C,1.35,20251017,20260325
10010266.SH,20260114,0.2132,0.2132,0.2164,0.2578,0.2164,0.2234,0.2316,151.0,36.6746,3613.0,易方达上证科创板50ETF期权2603认购1.30,C,1.3,20251017,20260325
10010265.SH,20260114,0.2547,0.27,0.2788,0.3088,0.262,0.269,0.28,32.0,8.7012,3129.0,易方达上证科创板50ETF期权2603认购1.25,C,1.25,20251017,20260325
10010206.SH,20260114,0.331,0.3276,0.3118,0.3188,0.2936,0.3141,0.3094,96.0,29.872984,6009.0,易方达上证科创板50ETF期权2603认沽1.783,P,1.783,20251010,20260325
10010205.SH,20260114,0.0414,0.0413,0.0406,0.0634,0.0364,0.0404,0.0404,17248.0,825.870282,16314.0,易方达上证科创板50ETF期权2603认购1.783,C,1.783,20251010,20260325
10010198.SH,20260114,0.2981,0.2981,0.2859,0.2889,0.2599,0.2779,0.2768,186.0,49.8959,8099.0,华夏上证科创板50ETF期权2603认沽1.80,P,1.8,20251010,20260325
10010197.SH,20260114,0.0457,0.0456,0.0457,0.0709,0.0415,0.0467,0.0467,137239.0,7408.0506,84899.0,华夏上证科创板50ETF期权2603认购1.80,C,1.8,20251010,20260325
10010190.SH,20260114,0.6959,0.6959,0.6453,0.7391,0.558,0.6528,0.6528,4877.0,3054.2154,2026.0,南方中证500ETF期权2603认沽8.685,P,8.685,20251010,20260325
10010189.SH,20260114,0.2156,0.2156,0.2323,0.3421,0.1956,0.2367,0.2367,22986.0,6129.9937,24288.0,南方中证500ETF期权2603认购8.685,C,8.685,20251010,20260325
10010182.SH,20260114,0.6355,0.6355,0.6107,0.6801,0.5926,0.647,0.647,301.0,194.5447,3173.0,华泰柏瑞沪深300ETF期权2603认沽5.361,P,5.361,20251010,20260325
10010181.SH,20260114,0.047,0.047,0.0518,0.0684,0.037,0.0397,0.0397,15887.0,784.3219,16399.0,华泰柏瑞沪深300ETF期权2603认购5.361,C,5.361,20251010,20260325
10010174.SH,20260114,0.3214,0.3192,0.3127,0.3397,0.2885,0.3347,0.3347,89.0,28.783471,1893.0,华夏上证50ETF期权2603认沽3.507,P,3.507,20251010,20260325
10010173.SH,20260114,0.0379,0.0379,0.0378,0.0531,0.0306,0.0326,0.0326,9290.0,369.621812,16380.0,华夏上证50ETF期权2603认购3.507,C,3.507,20251010,20260325
10010166.SH,20260114,0.2861,0.2786,,,,0.2786,0.2652,0.0,0.0,2243.0,易方达上证科创板50ETF期权2603认沽1.733,P,1.733,20251009,20260325
10010165.SH,20260114,0.0465,0.0465,0.0458,0.0713,0.0422,0.0462,0.0462,14495.0,779.842906,9341.0,易方达上证科创板50ETF期权2603认购1.733,C,1.733,20251009,20260325
10010064.SH,20260114,0.244,0.2439,0.2373,0.2373,0.215,0.2319,0.2237,7.0,1.631675,2117.0,易方达上证科创板50ETF期权2603认沽1.684,P,1.684,20250925,20260325
10010063.SH,20260114,0.0534,0.0534,0.0531,0.0799,0.05,0.0542,0.0542,2718.0,166.818797,3687.0,易方达上证科创板50ETF期权2603认购1.684,C,1.684,20250925,20260325
10010058.SH,20260114,0.2581,0.2581,0.241,0.241,0.2192,0.241,0.2337,288.0,65.112,5260.0,华夏上证科创板50ETF期权2603认沽1.75,P,1.75,20250925,20260325
10010057.SH,20260114,0.0541,0.0541,0.0537,0.0811,0.0496,0.0548,0.0548,63259.0,3924.1313,32196.0,华夏上证科创板50ETF期权2603认购1.75,C,1.75,20250925,20260325
10010052.SH,20260114,0.5126,0.5126,0.488,0.556,0.398,0.481,0.481,9304.0,4199.4375,3242.0,南方中证500ETF期权2603认沽8.437,P,8.437,20250925,20260325
10010051.SH,20260114,0.2831,0.2825,0.287,0.4309,0.26,0.3109,0.3109,21228.0,7483.1773,20052.0,南方中证500ETF期权2603认购8.437,C,8.437,20250925,20260325
10010046.SH,20260114,0.203,0.2047,0.1832,0.1892,0.1737,0.1892,0.1837,27.0,4.959041,1183.0,易方达上证科创板50ETF期权2603认沽1.634,P,1.634,20250923,20260325
10010045.SH,20260114,0.0632,0.062,0.062,0.0918,0.0592,0.0634,0.0634,1471.0,100.416583,1597.0,易方达上证科创板50ETF期权2603认购1.634,C,1.634,20250923,20260325
10010038.SH,20260114,0.2129,0.2191,0.2041,0.2041,0.1809,0.1948,0.1948,1134.0,214.5889,3044.0,华夏上证科创板50ETF期权2603认沽1.70,P,1.7,20250923,20260325
10010037.SH,20260114,0.0622,0.0622,0.0627,0.0929,0.0586,0.0651,0.0651,29598.0,2143.2897,18768.0,华夏上证科创板50ETF期权2603认购1.70,C,1.7,20250923,20260325
