ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,name,call_put,exercise_price,list_date,delist_date
HO2609-P-2900.CFX,20260119,CFFEX,116.2,117.0,113.4,114.2,113.0,114.2,112.6,5.0,5.67,64.0,上证50指数期权2609认沽2900,P,2900.0,20250922,20260918
HO2609-P-3000.CFX,20260119,CFFEX,163.0,159.6,,,,159.6,159.2,0.0,0.0,62.0,上证50指数期权2609认沽3000,P,3000.0,20250922,20260918
HO2609-P-3100.CFX,20260119,CFFEX,221.2,208.6,217.2,219.0,216.4,217.2,219.8,15.0,32.606,86.0,上证50指数期权2609认沽3100,P,3100.0,20250922,20260918
HO2609-P-3200.CFX,20260119,CFFEX,285.8,270.8,280.4,285.6,277.6,281.8,286.6,16.0,45.112,91.0,上证50指数期权2609认沽3200,P,3200.0,20250922,20260918
HO2609-P-3300.CFX,20260119,CFFEX,356.6,336.6,351.0,356.6,346.0,356.6,359.0,14.0,49.302,57.0,上证50指数期权2609认沽3300,P,3300.0,20250922,20260918
HO2609-P-3400.CFX,20260119,CFFEX,432.6,415.4,426.8,433.0,421.4,433.0,436.6,17.0,72.866,58.0,上证50指数期权2609认沽3400,P,3400.0,20251010,20260918
HO2609-P-3500.CFX,20260119,CFFEX,513.2,497.2,502.0,515.2,501.8,515.2,518.2,12.0,61.226,43.0,上证50指数期权2609认沽3500,P,3500.0,20260106,20260918
HO2612-C-2700.CFX,20260119,CFFEX,434.0,436.4,443.2,448.2,441.0,441.0,427.2,20.0,89.152,180.0,上证50指数期权2612认购2700,C,2700.0,20251222,20261218
HO2612-C-2800.CFX,20260119,CFFEX,370.8,396.6,,,,396.6,362.8,0.0,0.0,68.0,上证50指数期权2612认购2800,C,2800.0,20251222,20261218
HO2612-C-2900.CFX,20260119,CFFEX,317.8,316.8,320.2,320.2,320.2,320.2,308.2,2.0,6.404,26.0,上证50指数期权2612认购2900,C,2900.0,20251222,20261218
HO2612-C-3000.CFX,20260119,CFFEX,274.0,277.0,275.6,276.8,272.2,272.2,262.0,8.0,21.96,28.0,上证50指数期权2612认购3000,C,3000.0,20251222,20261218
HO2612-C-3100.CFX,20260119,CFFEX,238.0,240.0,234.4,234.4,220.4,220.8,224.0,25.0,56.92,63.0,上证50指数期权2612认购3100,C,3100.0,20251222,20261218
HO2612-C-3200.CFX,20260119,CFFEX,210.6,207.4,203.6,208.2,191.2,192.2,195.4,51.0,102.878,158.0,上证50指数期权2612认购3200,C,3200.0,20251222,20261218
HO2612-C-3300.CFX,20260119,CFFEX,181.8,180.8,173.6,176.6,169.6,169.6,165.6,3.0,5.198,191.0,上证50指数期权2612认购3300,C,3300.0,20251222,20261218
HO2612-C-3400.CFX,20260119,CFFEX,159.4,154.6,152.4,152.4,142.0,144.4,143.0,17.0,24.916,141.0,上证50指数期权2612认购3400,C,3400.0,20251222,20261218
HO2612-C-3500.CFX,20260119,CFFEX,136.8,138.4,134.0,138.2,122.6,122.6,124.4,63.0,81.626,193.0,上证50指数期权2612认购3500,C,3500.0,20260106,20261218
HO2612-P-2700.CFX,20260119,CFFEX,65.2,63.6,66.8,67.6,62.8,63.0,64.4,27.0,17.53,249.0,上证50指数期权2612认沽2700,P,2700.0,20251222,20261218
HO2612-P-2800.CFX,20260119,CFFEX,101.4,100.0,102.4,103.6,102.4,103.6,98.4,3.0,3.086,61.0,上证50指数期权2612认沽2800,P,2800.0,20251222,20261218
HO2612-P-2900.CFX,20260119,CFFEX,141.6,143.2,141.4,142.8,140.4,142.8,138.2,10.0,14.156,56.0,上证50指数期权2612认沽2900,P,2900.0,20251222,20261218
HO2612-P-3000.CFX,20260119,CFFEX,196.2,194.2,194.2,200.0,190.8,190.8,189.6,11.0,21.346,73.0,上证50指数期权2612认沽3000,P,3000.0,20251222,20261218
HO2612-P-3100.CFX,20260119,CFFEX,259.6,260.4,252.0,259.0,246.4,250.4,252.4,29.0,73.9,72.0,上证50指数期权2612认沽3100,P,3100.0,20251222,20261218
HO2612-P-3200.CFX,20260119,CFFEX,328.4,320.8,325.0,325.0,321.6,321.6,319.4,3.0,9.716,94.0,上证50指数期权2612认沽3200,P,3200.0,20251222,20261218
HO2612-P-3300.CFX,20260119,CFFEX,399.2,395.0,390.0,400.0,390.0,400.0,390.6,6.0,23.86,129.0,上证50指数期权2612认沽3300,P,3300.0,20251222,20261218
HO2612-P-3400.CFX,20260119,CFFEX,475.4,448.6,469.6,469.6,469.6,469.6,465.8,1.0,4.696,90.0,上证50指数期权2612认沽3400,P,3400.0,20251222,20261218
HO2612-P-3500.CFX,20260119,CFFEX,555.2,524.8,540.8,540.8,540.8,540.8,540.8,1.0,5.408,33.0,上证50指数期权2612认沽3500,P,3500.0,20260106,20261218
